candidate_id,industry_sector,candidate_skills,experience_years,education_level,skill_count
39166680,Marketing & PR,"['tableau', 'leadership', 'education', 'html', 'google analytics', 'crm', 'project management', 'analytical', 'supply chain', 'logistics', 'sem', 'looker', 'strategy', 'operations', 'salesforce', 'seo', 'a/b testing', 'business intelligence', 'javascript', 'email marketing', 'sql']",0,High School / Diploma,21
25038571,Marketing & PR,"['strategy', 'research', 'education', 'supply chain', 'procurement', 'client retention', 'social media', 'public relations', 'problem solving']",0,Bachelor's,9
33542483,Marketing & PR,"['education', 'google analytics', 'seo', 'corporate communications', 'social media', 'communication']",0,Bachelor's,6
58915642,Marketing & PR,"['strategy', 'research', 'education', 'logistics', 'corporate finance', 'java', 'leadership', 'excel', 'mentoring']",0,Bachelor's,9
18927233,Marketing & PR,"['education', 'customer service', 'google analytics', 'seo', 'photoshop', 'social media', 'media relations', 'sem', 'public relations']",0,Bachelor's,9
16893572,Marketing & PR,"['education', 'html', 'google analytics', 'lead generation', 'budgeting', 'project management', 'graphic design', 'analytical', 'photoshop', 'social media', 'css', 'excel', 'php', 'strategy', 'operations', 'seo', 'mysql', 'media relations', 'javascript']",0,Bachelor's,19
18488289,Marketing & PR,"['customer service', 'leadership', 'b2c', 'account management', 'education', 'html', 'google analytics', 'onboarding', 'project management', 'analytical', 'research', 'logistics', 'content marketing', 'time management', 'social media', 'css', 'communication', 'ppc', 'cold calling', 'operations', 'seo', 'ux']",0,Bachelor's,22
31909493,Marketing & PR,"['strategy', 'research', 'education', 'google analytics', 'seo', 'ux', 'leadership', 'communication', 'crm', 'social media', 'email marketing']",0,Bachelor's,11
29002596,Marketing & PR,"['strategy', 'education', 'lead generation', 'operations', 'content marketing', 'seo', 'healthcare', 'accounting', 'social media', 'leadership']",0,Master's,10
73282756,Marketing & PR,"['leadership', 'education', 'google analytics', 'project management', 'analytical', 'technical support', 'strategic planning', 'research', 'c', 'procurement', 'photoshop', 'sem', 'statistics', 'excel', 'strategy', 'operations', 'seo', 'business intelligence', 'email marketing', 'negotiation']",0,Master's,20
94492380,Marketing & PR,"['strategy', 'education', 'social media', 'event planning', 'strategic planning']",8,Bachelor's,5
18905648,Marketing & PR,"['photoshop', 'public speaking', 'social media', 'illustrator', 'powerpoint', 'excel']",0,Bachelor's,6
70196518,Marketing & PR,"['strategy', 'education', 'customer service', 'data entry', 'social media', 'media relations', 'public relations', 'communication']",0,High School / Diploma,8
56952849,Marketing & PR,"['strategy', 'unix', 'education', 'seo', 'mysql', 'graphic design', 'social media', 'communication', 'troubleshooting', 'linux', 'technical support']",15,Bachelor's,11
40311088,Marketing & PR,"['research', 'education', 'social media', 'public relations', 'media relations', 'event planning']",0,Bachelor's,6
19053815,Marketing & PR,"['customer service', 'education', 'recruitment', 'sap', 'public speaking', 'accounting', 'project management', 'payroll', 'oracle', 'logistics', 'accounts receivable', 'brand management', 'compliance', 'communication', 'social media', 'excel', 'performance management', 'inventory management', 'media relations', 'event planning', 'talent acquisition']",0,Bachelor's,21
10005171,Marketing & PR,"['strategy', 'research', 'education', 'recruitment', 'media relations', 'public relations', 'event planning', 'strategic planning']",0,Master's,8
26160200,Marketing & PR,"['strategy', 'education', 'customer service', 'html', 'teamwork', 'seo', 'brand management', 'communication', 'leadership', 'social media', 'project management', 'css', 'javascript', 'copywriting', 'account management']",0,High School / Diploma,15
59011090,Marketing & PR,"['research', 'education', 'google analytics', 'safety', 'photoshop', 'social media', 'communication', 'powerpoint', 'excel', 'email marketing', 'account management']",0,Master's,11
34583750,Marketing & PR,"['strategy', 'education', 'customer service', 'communication', 'leadership', 'crm']",0,Bachelor's,6
22380187,Marketing & PR,"['strategy', 'education', 'google analytics', 'photoshop', 'compliance', 'social media', 'communication', 'excel', 'email marketing']",0,Bachelor's,9
24953921,Marketing & PR,"['research', 'education', 'customer service', 'payroll', 'operations', 'accounting', 'communication', 'social media', 'css', 'public relations', 'ticketing system', 'php', 'technical support', 'analytical']",0,Master's,14
20490741,Marketing & PR,"['medical terminology', 'education', 'customer service', 'social media', 'problem solving', 'account management']",15,High School / Diploma,6
21125113,Marketing & PR,"['strategy', 'research', 'education', 'conflict resolution', 'public speaking', 'communication', 'powerpoint', 'excel', 'troubleshooting', 'technical support']",0,High School / Diploma,10
11270462,Marketing & PR,"['research', 'education', 'recruitment', 'social media', 'public relations', 'communication']",0,Bachelor's,6
90685127,Marketing & PR,"['strategy', 'education', 'google analytics', 'crm', 'social media', 'sem', 'email marketing', 'analytical', 'looker']",0,Bachelor's,9
20628003,Marketing & PR,"['ppc', 'strategy', 'research', 'education', 'customer service', 'lead generation', 'google analytics', 'seo', 'social media', 'sem', 'communication', 'account management']",0,Bachelor's,12
30504149,Marketing & PR,"['strategy', 'research', 'education', 'content marketing', 'seo', 'social media', 'sem', 'leadership', 'crm', 'b2c', 'mentoring']",0,Bachelor's,11
25706337,Marketing & PR,"['payroll', 'education', 'oracle', 'seo', 'accounting', 'social media', 'project management', 'excel', 'email marketing']",0,Master's,9
91318828,Marketing & PR,"['vendor management', 'education', 'customer service', 'google analytics', 'operations', 'photoshop', 'multitasking', 'safety', 'compliance', 'social media', 'hubspot', 'inventory management', 'communication', 'time management']",10,Bachelor's,14
42156237,Marketing & PR,"['education', 'html', 'data mining', 'google analytics', 'salesforce', 'mysql', 'tableau', 'power bi', 'r', 'project management', 'business intelligence', 'php', 'excel', 'javascript', 'python', 'analytical', 'sql']",0,Master's,17
80679862,Marketing & PR,"['account management', 'education', 'html', 'google analytics', 'lead generation', 'illustrator', 'research', 'teamwork', 'content marketing', 'photoshop', 'teaching', 'social media', 'time management', 'communication', 'excel', 'ppc', 'strategy', 'operations', 'salesforce', 'seo', 'a/b testing', 'email marketing']",0,Bachelor's,22
16276121,Marketing & PR,"['education', 'customer service', 'google analytics', 'operations', 'healthcare', 'crm', 'social media', 'analytical', 'account management']",0,Bachelor's,9
27921561,Marketing & PR,"['education', 'html', 'photoshop', 'sap', 'leadership', 'illustrator', 'css', 'powerpoint', 'project management', 'javascript', 'excel', 'graphic design']",0,Bachelor's,12
50219114,Marketing & PR,"['ppc', 'strategy', 'research', 'education', 'facebook ads', 'budgeting', 'google analytics', 'seo', 'ux', 'photoshop', 'social media', 'communication', 'leadership', 'project management', 'php', 'critical thinking']",0,Master's,16
30864828,Marketing & PR,"['education', 'conflict resolution', 'quality control', 'safety', 'leadership', 'communication', 'problem solving', 'excel', 'graphic design']",20,High School / Diploma,9
17562754,Marketing & PR,"['strategy', 'research', 'artificial intelligence', 'education', 'operations', 'seo', 'social media', 'leadership', 'media relations', 'strategic planning']",30,Bachelor's,10
24679149,Marketing & PR,"['research', 'education', 'html', 'logistics', 'google analytics', 'content marketing', 'operations', 'photoshop', 'erp', 'compliance', 'css']",0,Master's,11
81508860,Marketing & PR,"['research', 'education', 'html', 'logistics', 'budgeting', 'seo', 'salesforce', 'communication', 'sem', 'css', 'social media', 'powerpoint', 'project management', 'time management', 'event planning']",0,Master's,15
28679359,Marketing & PR,"['ppc', 'strategy', 'research', 'education', 'google analytics', 'budgeting', 'content marketing', 'seo', 'social media', 'sem', 'leadership', 'project management', 'presentation skills', 'analytical', 'strategic planning']",10,High School / Diploma,15
14556869,Marketing & PR,"['strategy', 'education', 'data entry', 'c', 'photoshop', 'accounting', 'social media', 'public relations', 'illustrator', 'tutoring', 'excel']",0,Bachelor's,11
23810469,Marketing & PR,"['strategy', 'research', 'education', 'c', 'lead generation', 'seo', 'social media', 'sem', 'account management']",13,Master's,9
16536141,Marketing & PR,"['ppc', 'strategy', 'research', 'education', 'video editing', 'lead generation', 'google analytics', 'content marketing', 'seo', 'photoshop', 'salesforce', 'social media', 'leadership', 'project management', 'problem solving', 'email marketing', 'copywriting', 'strategic planning']",0,Bachelor's,18
12085736,Marketing & PR,"['ppc', 'strategy', 'education', 'html', 'operations', 'sql', 'ux', 'social media', 'a/b testing', 'css', 'javascript', 'b2c', 'negotiation', 'strategic planning']",7,Bachelor's,14
20210676,Marketing & PR,"['strategy', 'education', 'google analytics', 'rehabilitation', 'photoshop', 'compliance', 'social media', 'illustrator', 'communication', 'powerpoint', 'accounting', 'excel']",10,High School / Diploma,12
22706174,Marketing & PR,"['strategy', 'education', 'teaching', 'time management', 'project management', 'email marketing', 'analytical']",0,Bachelor's,7
18354623,Marketing & PR,"['strategy', 'research', 'education', 'html', 'google analytics', 'seo', 'photoshop', 'social media', 'sem', 'illustrator', 'project management', 'css', 'javascript', 'media relations', 'graphic design', 'email marketing', 'php', 'performance management']",0,Master's,18
17432318,Marketing & PR,"['education', 'risk management', 'after effects', 'public speaking', 'accounting', 'illustrator', 'analytical', 'research', 'content marketing', 'photoshop', 'communication', 'social media', 'powerpoint', 'excel', 'strategy', 'operations', 'salesforce', 'business intelligence', 'mentoring']",0,High School / Diploma,19
11797122,Engineering,"['manufacturing', 'risk management', 'budgeting', 'operations', 'quality control', 'accounts receivable', 'safety', 'compliance', 'leadership', 'communication', 'accounting', 'aviation', 'troubleshooting', 'accounts payable']",8,Master's,14
16332293,Engineering,"['education', 'customer service', 'compliance']",0,Bachelor's,3
28790806,Engineering,"['unix', 'education', 'oracle', 'hadoop', 'operations', 'data warehouse', 'leadership', 'business intelligence', 'project management', 'shell', 'technical support', 'sql']",6,Bachelor's,12
91515108,Engineering,"['strategy', 'education', 'customer service', 'compliance', 'communication', 'leadership', 'time management']",0,Master's,7
32109048,Engineering,"['attention to detail', 'education', 'customer service', 'c', 'operations', 'compliance', 'powerpoint', 'excel', 'critical thinking', 'medical billing']",0,High School / Diploma,10
11152490,Engineering,"['research', 'education', 'conflict resolution', 'operations', 'mentoring', 'photoshop', 'compliance', 'leadership', 'communication', 'illustrator', 'project management', 'statistics', 'troubleshooting', 'employee relations', 'analytical', 'six sigma', 'strategic planning']",0,Master's,17
99680385,Engineering,"['education', 'manufacturing', 'recruitment', 'procurement', 'logistics', 'c', 'quality control', 'safety', 'auditing', 'kanban', 'communication', 'project management', 'catia', 'six sigma']",10,Master's,14
15790602,Engineering,"['strategy', 'education', 'operations', 'social media', 'leadership', 'project management', 'shell', 'negotiation']",0,Master's,8
17510973,Engineering,"['medical terminology', 'education', 'customer service', 'operations', 'healthcare', 'client retention', 'compliance', 'time management', 'onboarding', 'leadership', 'powerpoint', 'problem solving', 'excel']",10,Master's,13
23522150,Engineering,"['attention to detail', 'mathematics', 'research', 'customer service', 'operations', 'communication', 'time management']",8,High School / Diploma,7
11257723,Engineering,"['education', 'risk management', 'customer service', 'litigation', 'communication', 'time management']",0,High School / Diploma,6
14455622,Engineering,"['education', 'customer service', 'operations', 'accounting', 'compliance', 'aviation', 'r', 'account management']",0,Bachelor's,8
84295343,Engineering,"['attention to detail', 'research', 'education', 'litigation', 'time management', 'excel']",0,Master's,6
78357954,Engineering,"['strategy', 'education', 'customer service', 'safety', 'compliance', 'time management', 'excel']",0,Master's,7
24703983,Engineering,"['education', 'c', 'accounting', 'problem solving', 'excel', 'analytical', 'accounts payable']",0,Bachelor's,7
47487091,Engineering,"['research', 'education', 'customer service', 'data entry', 'operations', 'accounting', 'time management', 'communication', 'accounts payable', 'excel', 'analytical', 'critical thinking', 'negotiation']",10,Bachelor's,13
23009962,Engineering,"['education', 'customer service', 'teamwork', 'healthcare', 'leadership']",15,Master's,5
22732234,Engineering,"['research', 'education', 'customer service', 'safety', 'leadership', 'communication', 'statistics', 'problem solving']",0,Master's,8
18448085,Engineering,"['manufacturing', 'numpy', 'pandas', 'spark', 'tableau', 'leadership', 'six sigma', 'education', 'r', 'mathematics', 'oracle', 'matplotlib', 'python', 'statistics', 'problem solving', 'excel', 'autocad', 'operations', 'mysql', 'random forest', 'matlab', 'sql']",0,Master's,22
11887930,Engineering,"['attention to detail', 'research', 'education', 'oracle', 'operations', 'teaching', 'clinical research', 'compliance', 'communication', 'powerpoint', 'business intelligence', 'excel', 'presentation skills', 'analytical', 'accounts payable']",0,Master's,15
14508237,Engineering,"['cpr', 'attention to detail', 'education', 'customer service', 'operations', 'guest relations', 'communication', 'r', 'problem solving', 'excel', 'troubleshooting', 'analytical']",1,Master's,12
15100547,Engineering,"['strategy', 'education', 'customer service', 'risk management', 'litigation', 'communication', 'problem solving', 'legal research', 'negotiation']",13,Bachelor's,9
97449528,Engineering,"['attention to detail', 'research', 'payroll', 'customer service', 'data entry', 'education', 'accounts receivable', 'multitasking', 'client retention', 'accounting', 'communication', 'time management', 'leadership', 'inventory management', 'problem solving']",12,High School / Diploma,15
26341645,Engineering,"['research', 'payroll', 'customer service', 'oracle', 'education', 'operations', 'triage', 'mentoring', 'compliance', 'leadership', 'project management', 'powerpoint', 'excel', 'analytical', 'technical support', 'sql', 'hris']",0,Master's,17
82140102,Engineering,"['education', 'customer service', 'compliance', 'time management', 'mentoring', 'negotiation']",12,High School / Diploma,6
17571262,Engineering,"['strategy', 'education', 'customer service', 'manufacturing', 'operations', 'multitasking', 'accounting', 'inventory management', 'accounts payable', 'account management']",0,Bachelor's,10
32069695,Engineering,"['attention to detail', 'customer service', 'operations', 'conflict resolution', 'client retention', 'communication', 'public relations', 'problem solving']",10,High School / Diploma,8
22946204,Engineering,"['manufacturing', 'computer vision', 'sqlite', 'education', 'java', 'r', 'solidworks', 'research', 'c', 'python', 'statistics', 'excel', 'autocad', 'mechatronics', 'robotics', 'mechanical design', 'matlab', 'machine learning', 'sql']",5,Master's,19
63989974,Engineering,"['unix', 'education', 'budgeting', 'project management', 'troubleshooting']",13,Master's,5
15484011,Engineering,"['attention to detail', 'cpr', 'education', 'customer service', 'data entry', 'safety', 'communication', 'leadership', 'hipaa', 'excel', 'medical billing']",0,Bachelor's,11
18932512,Engineering,"['data entry', 'customer service', 'education', 'operations', 'excel']",0,Master's,5
15210069,Engineering,"['education', 'customer service', 'payroll', 'operations', 'safety', 'communication']",0,Bachelor's,6
25047127,Engineering,"['attention to detail', 'data entry', 'customer service', 'education', 'salesforce', 'photoshop', 'compliance', 'communication', 'illustrator', 'powerpoint', 'excel', 'tutoring', 'critical thinking']",0,Master's,13
22452756,Engineering,"['data entry', 'education', 'c', 'operations', 'compliance']",0,High School / Diploma,5
24592627,Engineering,"['communication', 'education', 'agriculture']",10,Bachelor's,3
51508889,Engineering,"['healthcare', 'unix', 'education', 'html', 'safety', 'sap', 'auditing', 'java', 'crm', 'project management', 'analytical', 'research', 'oracle', 'c', 'investment banking', 'communication', 'scrum', 'css', 'shell', 'operations', 'javascript', 'mentoring', 'sql']",10,Master's,23
15180322,Food & Hospitality,"['medical terminology', 'education', 'customer service', 'operations', 'anatomy', 'safety', 'communication', 'nursing', 'physiology']",0,Bachelor's,9
24221960,Food & Hospitality,"['research', 'education', 'customer service', 'logistics', 'operations', 'safety', 'communication', 'leadership']",0,High School / Diploma,8
24673903,Food & Hospitality,"['customer service', 'operations']",0,Bachelor's,2
19007667,Food & Hospitality,"['inventory management', 'logistics', 'operations']",0,Bachelor's,3
30311202,Food & Hospitality,"['education', 'budgeting', 'operations', 'safety', 'teaching', 'communication']",0,High School / Diploma,6
11121498,Food & Hospitality,"['attention to detail', 'education', 'c', 'logistics', 'operations', 'safety', 'healthcare', 'public speaking', 'inventory management', 'time management', 'communication', 'project management']",3,Bachelor's,12
32518109,Food & Hospitality,"['education', 'multitasking', 'compliance']",0,High School / Diploma,3
26718039,Food & Hospitality,"['inventory management', 'logistics', 'operations']",0,Bachelor's,3
23568731,Food & Hospitality,"['education', 'customer service', 'culinary skills', 'operations', 'safety', 'communication']",2,Bachelor's,6
14663897,Food & Hospitality,"['education', 'customer service', 'payroll', 'food safety', 'operations', 'safety', 'compliance', 'communication']",0,High School / Diploma,8
21904897,Food & Hospitality,"['education', 'data entry', 'recruitment', 'safety', 'compliance']",0,High School / Diploma,5
23591247,Food & Hospitality,"['video editing', 'education', 'customer service', 'operations', 'communication', 'problem solving', 'excel', 'negotiation']",0,High School / Diploma,8
16594812,Food & Hospitality,"['education', 'medical billing']",0,High School / Diploma,2
19831366,Food & Hospitality,"['payroll', 'education', 'excel']",0,High School / Diploma,3
16804396,Food & Hospitality,"['education', 'customer service', 'recruitment', 'conflict resolution', 'operations', 'anatomy', 'safety', 'compliance', 'leadership', 'physiology']",0,Bachelor's,10
92122785,Food & Hospitality,"['education', 'c', 'budgeting', 'operations', 'safety']",0,Master's,5
27831220,Food & Hospitality,"['education', 'recruitment', 'quality control', 'safety', 'inventory management']",0,Bachelor's,5
13411858,Food & Hospitality,"['cpr', 'education', 'customer service', 'teaching', 'public speaking', 'public relations', 'hospitality', 'problem solving', 'excel', 'curriculum development']",4,Bachelor's,10
25924968,Food & Hospitality,"['education', 'safety', 'photoshop', 'teaching', 'hospitality', 'powerpoint', 'excel', 'troubleshooting']",0,Bachelor's,8
34252537,Food & Hospitality,"['education', 'customer service', 'operations', 'food safety', 'guest relations', 'safety', 'compliance', 'time management', 'leadership', 'hospitality', 'excel', 'troubleshooting']",12,Master's,12
81373857,Food & Hospitality,"['education', 'powerpoint', 'restaurant management', 'excel']",0,High School / Diploma,4
92985983,Food & Hospitality,"['attention to detail', 'cc', 'education', 'budgeting', 'operations', 'safety', 'public speaking', 'inventory management', 'hospitality', 'r', 'powerpoint', 'excel']",8,Bachelor's,12
34452806,Food & Hospitality,"['education', 'customer service', 'budgeting', 'operations', 'food safety', 'teaching', 'safety', 'compliance', 'leadership', 'communication', 'hospitality', 'event planning', 'employee relations']",0,High School / Diploma,13
21611637,Food & Hospitality,"['education', 'customer service', 'operations', 'food safety', 'teaching', 'safety', 'compliance', 'inventory management', 'hospitality', 'event planning']",5,High School / Diploma,10
13095891,Food & Hospitality,"['research', 'education', 'budgeting', 'operations', 'food safety', 'quality control', 'guest relations', 'leadership', 'communication', 'project management', 'employee relations']",6,Bachelor's,11
12717345,Food & Hospitality,"['payroll', 'education', 'operations', 'leadership', 'time management', 'communication', 'restaurant management']",0,Bachelor's,7
23841877,Food & Hospitality,"['payroll', 'customer service', 'patient care', 'operations', 'safety', 'accounting', 'r', 'problem solving', 'excel', 'troubleshooting', 'employee relations', 'strategic planning']",28,High School / Diploma,12
23032276,Food & Hospitality,"['education', 'customer service', 'recruitment', 'budgeting', 'operations', 'food safety', 'quality control', 'safety', 'accounting', 'compliance', 'leadership', 'hospitality', 'powerpoint', 'excel']",0,Master's,14
32605413,Food & Hospitality,"['education', 'oracle', 'logistics', 'operations', 'safety', 'auditing', 'leadership', 'project management', 'excel', 'negotiation']",0,Bachelor's,10
65373280,Food & Hospitality,"['education', 'customer service', 'budgeting', 'operations', 'food safety', 'safety', 'leadership', 'time management', 'communication', 'problem solving', 'financial analysis']",4,Bachelor's,11
27909372,Food & Hospitality,"['education', 'customer service', 'operations', 'social media', 'public relations', 'hospitality', 'powerpoint', 'leadership', 'excel']",0,Master's,9
47603843,Food & Hospitality,"['education', 'customer service', 'html', 'photoshop', 'safety', 'accounting', 'java', 'css', 'javascript']",0,High School / Diploma,9
11444536,Food & Hospitality,"['research', 'payroll', 'customer service', 'account management', 'budgeting', 'operations', 'food safety', 'procurement', 'education', 'accounting', 'time management', 'project management', 'problem solving', 'excel', 'strategic planning']",0,Bachelor's,15
25953797,Food & Hospitality,['education'],0,Bachelor's,1
23185829,Food & Hospitality,"['education', 'operations', 'time management', 'leadership', 'hospitality', 'communication', 'excel']",4,Bachelor's,7
21869994,Food & Hospitality,"['education', 'accounts receivable', 'safety', 'healthcare', 'accounting', 'excel']",0,Bachelor's,6
28424982,Food & Hospitality,"['education', 'operations', 'leadership', 'public relations', 'hospitality']",0,Bachelor's,5
47317494,Food & Hospitality,"['education', 'data entry', 'budgeting', 'powerpoint', 'excel']",0,Bachelor's,5
29784524,Food & Hospitality,"['education', 'communication', 'leadership', 'hospitality', 'time management']",30,High School / Diploma,5
10001727,Food & Hospitality,"['cpr', 'data entry', 'customer service', 'c', 'operations', 'safety', 'auditing', 'compliance', 'inventory management', 'communication', 'time management', 'problem solving', 'hospitality', 'project management', 'accounting', 'analytical']",0,Master's,16
74522938,Food & Hospitality,"['education', 'recruitment', 'budgeting', 'operations', 'html', 'safety', 'compliance', 'php']",20,Bachelor's,8
91591026,Food & Hospitality,"['cpr', 'education', 'customer service', 'c', 'logistics', 'procurement', 'operations', 'budgeting', 'hospitality']",0,Master's,9
21511817,Food & Hospitality,"['education', 'culinary skills', 'logistics', 'operations', 'safety', 'leadership', 'inventory management', 'mentoring']",0,Master's,8
35468363,Food & Hospitality,"['education', 'budgeting', 'operations', 'quality control', 'strategic planning']",14,Bachelor's,5
37231163,Food & Hospitality,"['education', 'customer service', 'operations', 'food safety', 'conflict resolution', 'safety', 'accounting', 'leadership', 'graphic design']",0,High School / Diploma,9
16924102,Food & Hospitality,"['vendor management', 'payroll', 'customer service', 'data entry', 'budgeting', 'operations', 'education', 'guest relations', 'safety', 'compliance', 'leadership', 'inventory management', 'negotiation']",4,Bachelor's,13
28092317,Food & Hospitality,"['payroll', 'customer service', 'education', 'operations', 'food safety', 'quality control', 'leadership', 'communication', 'excel']",0,Bachelor's,9
16855929,Food & Hospitality,"['r', 'safety', 'education']",0,High School / Diploma,3
29211359,Food & Hospitality,"['payroll', 'customer service', 'education', 'conflict resolution', 'operations', 'guest relations', 'food safety', 'safety', 'inventory management', 'communication', 'hospitality']",0,Master's,11
27820360,Food & Hospitality,"['attention to detail', 'education', 'customer service', 'c', 'safety', 'leadership', 'r']",0,High School / Diploma,7
48580330,Food & Hospitality,"['hospitality', 'payroll', 'education']",0,High School / Diploma,3
29072179,Food & Hospitality,"['medical terminology', 'education', 'customer service', 'conflict resolution', 'operations', 'food safety', 'safety']",0,High School / Diploma,7
94047639,Food & Hospitality,"['attention to detail', 'education', 'culinary skills', 'operations', 'safety', 'compliance', 'communication', 'leadership', 'hospitality', 'inventory management', 'public relations']",16,Bachelor's,11
21622444,Food & Hospitality,"['hospitality', 'education', 'food safety']",3,Master's,3
33964275,Food & Hospitality,"['research', 'payroll', 'education', 'advocacy', 'operations', 'quality control', 'accounts receivable', 'accounting', 'leadership', 'media relations', 'social media', 'powerpoint', 'communication']",0,Bachelor's,13
21101152,Food & Hospitality,"['education', 'operations', 'quality control', 'teaching', 'problem solving', 'excel']",0,Master's,6
25128608,Food & Hospitality,"['education', 'recruitment', 'budgeting', 'operations', 'accounting', 'hospitality', 'restaurant management']",0,Bachelor's,7
18825446,Food & Hospitality,"['education', 'customer service', 'culinary skills', 'operations', 'safety', 'leadership', 'communication', 'hospitality', 'restaurant management', 'presentation skills']",0,Bachelor's,10
61322296,Food & Hospitality,"['education', 'customer service', 'safety', 'hospitality', 'mentoring']",0,Bachelor's,5
20817322,Food & Hospitality,"['education', 'operations', 'quality control', 'safety', 'communication', 'r', 'excel', 'strategic planning']",22,Bachelor's,8
29449419,Food & Hospitality,"['education', 'adaptability', 'procurement', 'food safety', 'budgeting', 'operations', 'safety', 'auditing', 'communication', 'compliance', 'leadership', 'restaurant management']",0,Master's,12
20321582,Food & Hospitality,"['payroll', 'education', 'conflict resolution', 'food safety', 'operations', 'safety', 'compliance', 'leadership', 'hospitality', 'event planning']",0,Bachelor's,10
19285236,Food & Hospitality,"['education', 'customer service', 'operations', 'guest relations', 'safety', 'teaching', 'public speaking', 'leadership', 'inventory management', 'communication', 'critical thinking']",0,Bachelor's,11
13264154,Food & Hospitality,"['research', 'education', 'culinary skills', 'budgeting', 'operations', 'safety', 'teaching', 'photoshop', 'communication', 'illustrator']",5,High School / Diploma,10
47729453,Food & Hospitality,"['education', 'operations', 'safety', 'time management', 'hospitality']",0,Bachelor's,5
51554903,Food & Hospitality,"['strategy', 'research', 'education', 'procurement', 'budgeting', 'communication', 'r', 'excel']",0,High School / Diploma,8
14569498,Food & Hospitality,"['strategy', 'education', 'budgeting', 'operations', 'safety', 'communication', 'leadership', 'hospitality', 'social media', 'restaurant management', 'excel', 'event planning', 'employee relations', 'negotiation']",0,Master's,14
22561438,Food & Hospitality,['education'],0,Bachelor's,1
12420359,Food & Hospitality,"['attention to detail', 'education', 'customer service', 'leadership', 'communication', 'problem solving', 'excel']",0,High School / Diploma,7
16248476,Food & Hospitality,"['inventory management', 'education', 'customer service', 'culinary skills']",4,High School / Diploma,4
10653119,Food & Hospitality,"['education', 'customer service', 'procurement', 'food safety', 'operations', 'safety']",0,Bachelor's,6
11209758,Food & Hospitality,"['payroll', 'education', 'food safety', 'operations', 'seo', 'safety', 'salesforce', 'accounting', 'inventory management', 'onboarding', 'r', 'powerpoint', 'social media', 'financial analysis', 'taxation', 'excel', 'analytical']",15,Bachelor's,17
86551046,Food & Hospitality,"['leadership', 'education', 'operations']",2,Bachelor's,3
23807940,Food & Hospitality,"['education', 'customer service', 'recruitment', 'food safety', 'operations', 'safety', 'leadership', 'hospitality', 'excel', 'employee relations']",0,Bachelor's,10
29775391,Food & Hospitality,"['strategy', 'education', 'customer service', 'recruitment', 'budgeting', 'operations', 'safety', 'compliance', 'communication', 'leadership', 'hospitality', 'inventory management', 'time management', 'restaurant management', 'event planning']",13,High School / Diploma,15
53265899,Food & Hospitality,"['attention to detail', 'education', 'risk management', 'customer service', 'c', 'operations', 'food safety', 'quality control', 'teaching', 'safety', 'client retention', 'leadership', 'hospitality', 'nursing', 'analytical', 'strategic planning']",0,Bachelor's,16
38309905,Food & Hospitality,"['safety', 'customer service', 'education']",0,Bachelor's,3
29772450,Food & Hospitality,"['education', 'safety', 'compliance', 'leadership', 'hospitality', 'r']",0,Bachelor's,6
21334981,Food & Hospitality,"['cpr', 'education', 'customer service', 'logistics', 'operations', 'conflict resolution', 'quality control', 'safety', 'excel']",0,Bachelor's,9
10276858,Food & Hospitality,"['education', 'operations', 'safety', 'hospitality', 'restaurant management', 'presentation skills']",0,High School / Diploma,6
10588874,Food & Hospitality,"['payroll', 'education', 'procurement', 'conflict resolution', 'operations', 'food safety', 'quality control', 'safety', 'budgeting', 'compliance', 'leadership', 'time management', 'problem solving', 'presentation skills']",30,Bachelor's,14
35157762,Food & Hospitality,"['education', 'customer service', 'operations', 'food safety', 'leadership', 'hospitality', 'project management', 'restaurant management', 'excel']",1,High School / Diploma,9
91072502,Food & Hospitality,"['education', 'culinary skills', 'operations', 'safety', 'leadership', 'public relations']",0,Bachelor's,6
13212436,Food & Hospitality,"['research', 'payroll', 'customer service', 'recruitment', 'education', 'operations', 'quality control', 'leadership', 'hospitality', 'performance management', 'negotiation']",29,High School / Diploma,11
15261348,Food & Hospitality,"['education', 'customer service', 'safety', 'accounting', 'inventory management', 'project management', 'restaurant management', 'account management']",15,Bachelor's,8
27662298,Food & Hospitality,"['education', 'operations', 'safety', 'inventory management', 'problem solving']",25,Bachelor's,5
16066857,Food & Hospitality,"['education', 'customer service', 'operations', 'safety', 'leadership']",0,Bachelor's,5
30337969,Food & Hospitality,"['research', 'education', 'customer service', 'budgeting', 'operations', 'patient care', 'quality control', 'safety', 'healthcare', 'accounting', 'communication', 'project management', 'analytical', 'physiology']",0,Bachelor's,14
10333299,Food & Hospitality,"['research', 'payroll', 'education', 'operations', 'food safety', 'quality control', 'safety', 'accounting', 'communication', 'onboarding', 'leadership', 'time management', 'compliance', 'inventory management', 'project management']",0,Bachelor's,15
28396528,Food & Hospitality,"['cpr', 'education', 'patient care', 'safety', 'communication', 'nursing']",4,High School / Diploma,6
19268120,Food & Hospitality,"['education', 'customer service', 'operations', 'safety', 'compliance', 'leadership', 'inventory management', 'hospitality', 'restaurant management', 'presentation skills']",5,Bachelor's,10
20691949,Food & Hospitality,"['education', 'teaching', 'inventory management', 'time management', 'leadership', 'problem solving', 'restaurant management', 'critical thinking']",2,Master's,8
26189601,Food & Hospitality,"['education', 'safety']",0,High School / Diploma,2
