candidate_id,industry_sector_cand,candidate_skills,experience_years,education_level_cand,skill_count,sector_key,job_id,industry_sector_job,job_title,required_skills,minimum_experience_years,education_level_job,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed,cand_soft_skills,cand_tech_skills,req_soft_skills,req_tech_skills,skill_match_ratio,missing_skills,missing_skill_count,experience_gap_years,edu_gap,salary_percentile,demand_n,overall_fit_score,scaled_fit_score
37087371,Marketing & PR,"['strategy', 'research', 'education', 'communication', 'public relations', 'php']",0,Bachelor's,6,MARKETING & PR,3756100824,Marketing & PR,Communications Specialist,"['strategy', 'recruitment', 'public relations']",1,Bachelor's,3.56,"Pittsburgh, Pennsylvania, United States",Full-time,Entry level,,1,,['communication'],"['strategy', 'research', 'education', 'public relations', 'php']",[],"['strategy', 'recruitment', 'public relations']",0.5633,['recruitment'],1,1,0,0.5,0.356,0.4036,0.5192
19532392,Operations & Supply Chain,"['research', 'education', 'risk management', 'supply chain', 'logistics', 'conflict resolution', 'operations', 'data entry', 'sap', 'healthcare', 'compliance', 'inventory management', 'accounting', 'critical thinking', 'business intelligence', 'physiology', 'sql']",5,Bachelor's,17,OPERATIONS & SUPPLY CHAIN,3697399528,Operations & Supply Chain,Data Center Logistics Associate,"['customer service', 'recruitment', 'manufacturing', 'logistics', 'operations', 'safety', 'communication']",20,High School / Diploma,3.15,"Papillion, NE",Full-time,Entry level,,1,,['critical thinking'],"['research', 'education', 'risk management', 'supply chain', 'logistics', 'conflict resolution', 'operations', 'data entry', 'sap', 'healthcare', 'compliance', 'inventory management', 'accounting', 'business intelligence', 'physiology', 'sql']",['communication'],"['customer service', 'recruitment', 'manufacturing', 'logistics', 'operations', 'safety']",0.2148,"['communication', 'customer service', 'manufacturing', 'recruitment', 'safety']",5,15,0,0.5,0.315,0.0,0.0
82140102,Engineering,"['education', 'customer service', 'compliance', 'time management', 'mentoring', 'negotiation']",12,High School / Diploma,6,ENGINEERING,3757737238,Engineering,Pharmaceutical Manufacturing Technician,"['education', 'manufacturing', 'c', 'safety', 'compliance', 'leadership', 'communication']",1,High School / Diploma,1.58,"Charleston, SC",Full-time,Entry level,,1,,"['time management', 'negotiation']","['education', 'customer service', 'compliance', 'mentoring']","['leadership', 'communication']","['education', 'manufacturing', 'c', 'safety', 'compliance']",0.2927,"['c', 'communication', 'leadership', 'manufacturing', 'safety']",5,0,0,0.5,0.158,0.2414,0.3106
24953921,Marketing & PR,"['research', 'education', 'customer service', 'payroll', 'operations', 'accounting', 'communication', 'social media', 'css', 'public relations', 'ticketing system', 'php', 'technical support', 'analytical']",0,Master's,14,MARKETING & PR,3699061115,Marketing & PR,Marketing Technology Manager,"['attention to detail', 'strategy', 'research', 'html', 'advocacy', 'operations', 'salesforce', 'seo', 'crm', 'social media', 'leadership', 'communication', 'a/b testing', 'javascript', 'time management', 'troubleshooting', 'email marketing', 'performance management']",10,Master's,2.31,"Los Angeles, CA",Full-time,Mid-Senior level,13333.33,0,,"['communication', 'analytical']","['research', 'education', 'customer service', 'payroll', 'operations', 'accounting', 'social media', 'css', 'public relations', 'ticketing system', 'php', 'technical support']","['leadership', 'communication', 'time management']","['attention to detail', 'strategy', 'research', 'html', 'advocacy', 'operations', 'salesforce', 'seo', 'crm', 'social media', 'a/b testing', 'javascript', 'troubleshooting', 'email marketing', 'performance management']",0.0991,"['a/b testing', 'advocacy', 'attention to detail', 'crm', 'email marketing', 'html', 'javascript', 'leadership', 'performance management', 'salesforce', 'seo', 'strategy', 'time management', 'troubleshooting']",14,10,0,0.8914093677798782,0.231,0.0,0.0
13215696,Business Strategy & Consulting,"['attention to detail', 'research', 'customer service', 'supply chain', 'budgeting', 'conflict resolution', 'operations', 'accounts receivable', 'accounting', 'time management', 'communication', 'problem solving', 'financial analysis', 'troubleshooting', 'excel', 'negotiation']",9,Bachelor's,16,BUSINESS STRATEGY & CONSULTING,3699081651,Business Strategy & Consulting,Business Analyst,"['research', 'education', 'supply chain', 'operations', 'triage', 'erp', 'communication']",0,Bachelor's,7.58,"Highlands Ranch, CO",Part-time,,,1,,"['time management', 'communication', 'problem solving', 'negotiation']","['attention to detail', 'research', 'customer service', 'supply chain', 'budgeting', 'conflict resolution', 'operations', 'accounts receivable', 'accounting', 'financial analysis', 'troubleshooting', 'excel']",['communication'],"['research', 'education', 'supply chain', 'operations', 'triage', 'erp']",0.4525,"['education', 'erp', 'triage']",3,0,0,0.5,0.758,0.3973,0.5111
21629057,Engineering,"['research', 'education', 'manufacturing', 'customer service', 'robotics', 'operations', 'safety', 'leadership', 'time management', 'r']",5,Bachelor's,10,ENGINEERING,3699080980,Engineering,Tools Engineer,"['c', 'ux', 'problem solving', 'recruitment']",20,Bachelor's,1.0,"Cary, NC",Full-time,Internship,,1,,"['leadership', 'time management']","['research', 'education', 'manufacturing', 'customer service', 'robotics', 'operations', 'safety', 'r']",['problem solving'],"['c', 'ux', 'recruitment']",0.0,"['c', 'problem solving', 'recruitment', 'ux']",4,15,0,0.5,0.1,0.0,0.0
39470264,"Design, Media & Creative","['research', 'education', 'payroll', 'customer service', 'logistics', 'conflict resolution', 'operations', 'procurement', 'teaching', 'accounting', 'communication', 'project management', 'problem solving', 'negotiation']",0,Master's,14,"DESIGN, MEDIA & CREATIVE",3757449606,"Design, Media & Creative",Computer Aided Design Designer,"['attention to detail', 'creativity', 'typography', 'adobe xd', 'graphic design']",5,Bachelor's,1.0,Greater Chicago Area,Full-time,Associate,6875.0,0,,"['communication', 'problem solving', 'negotiation']","['research', 'education', 'payroll', 'customer service', 'logistics', 'conflict resolution', 'operations', 'procurement', 'teaching', 'accounting', 'project management']",['creativity'],"['attention to detail', 'typography', 'adobe xd', 'graphic design']",0.0,"['adobe xd', 'attention to detail', 'creativity', 'graphic design', 'typography']",5,5,0,0.37511904761904763,0.1,0.0,0.0
30288581,Engineering,"['mathematics', 'vba', 'research', 'education', 'operations', 'mysql', 'teaching', 'statistics', 'excel', 'autocad', 'matlab']",0,Master's,11,ENGINEERING,3699056505,Engineering,Manufacturing Associate,"['research', 'education', 'manufacturing', 'operations', 'safety', 'r']",1,High School / Diploma,2.57,"Wilmington, OH",Full-time,Entry level,,1,,[],"['mathematics', 'vba', 'research', 'education', 'operations', 'mysql', 'teaching', 'statistics', 'excel', 'autocad', 'matlab']",[],"['research', 'education', 'manufacturing', 'operations', 'safety', 'r']",0.4695,"['manufacturing', 'r', 'safety']",3,1,0,0.5,0.257,0.3374,0.4341
55712978,Operations & Supply Chain,"['research', 'education', 'teaching', 'leadership', 'analytical']",16,PhD,5,OPERATIONS & SUPPLY CHAIN,3755593117,Operations & Supply Chain,Warehouse Worker,"['communication', 'quality control', 'safety', 'operations']",1,High School / Diploma,4.06,"Syracuse, NY",Full-time,Entry level,3284.67,0,,"['leadership', 'analytical']","['research', 'education', 'teaching']",['communication'],"['quality control', 'safety', 'operations']",0.0,"['communication', 'operations', 'quality control', 'safety']",4,0,0,0.19291819291819293,0.40599999999999997,0.0599,0.0771
16121387,Healthcare & Medical,"['customer service', 'healthcare', 'leadership', 'six sigma', 'cpr', 'education', 'quality control', 'safety', 'accounting', 'analytical', 'compliance', 'communication', 'powerpoint', 'problem solving', 'emr', 'hipaa', 'excel', 'operations', 'patient care']",0,Master's,19,HEALTHCARE & MEDICAL,3749359688,Healthcare & Medical,Physical Therapist,"['cpr', 'patient care', 'bls', 'patient assessment', 'emr']",1,PhD,5.93,"Fort Myers, FL",Full-time,Entry level,,1,,"['leadership', 'analytical', 'communication', 'problem solving']","['customer service', 'healthcare', 'six sigma', 'cpr', 'education', 'quality control', 'safety', 'accounting', 'compliance', 'powerpoint', 'emr', 'hipaa', 'excel', 'operations', 'patient care']",[],"['cpr', 'patient care', 'bls', 'patient assessment', 'emr']",0.5489,"['bls', 'patient assessment']",2,1,1,0.5,0.593,0.3686,0.4742
31395710,Healthcare & Medical,"['education', 'patient care', 'triage', 'safety', 'healthcare', 'statistics', 'surgery', 'nursing']",15,Bachelor's,8,HEALTHCARE & MEDICAL,3693582998,Healthcare & Medical,Medical Front Office Representative,"['medical terminology', 'customer service', 'healthcare']",1,Master's,1.0,"Grass Valley, CA",Full-time,Entry level,4004.0,0,,[],"['education', 'patient care', 'triage', 'safety', 'healthcare', 'statistics', 'surgery', 'nursing']",[],"['medical terminology', 'customer service', 'healthcare']",0.1156,"['customer service', 'medical terminology']",2,0,1,0.13655956112852666,0.1,0.043,0.0553
20504094,Sales & Retail,"['payroll', 'customer service', 'data entry', 'education', 'operations', 'compliance', 'inventory management', 'leadership', 'r', 'accounting', 'event planning', 'accounts payable']",0,Master's,12,SALES & RETAIL,3693075382,Sales & Retail,Sales Representative,"['attention to detail', 'education', 'customer service', 'healthcare', 'accounting', 'communication', 'leadership']",2,Bachelor's,6.03,"League City, TX",Full-time,Associate,,1,,['leadership'],"['payroll', 'customer service', 'data entry', 'education', 'operations', 'compliance', 'inventory management', 'r', 'accounting', 'event planning', 'accounts payable']","['communication', 'leadership']","['attention to detail', 'education', 'customer service', 'healthcare', 'accounting']",0.5747,"['attention to detail', 'communication', 'healthcare']",3,2,0,0.5,0.603,0.4151,0.534
51415089,Marketing & PR,"['public relations', 'hospitality', 'education']",0,Bachelor's,3,MARKETING & PR,3701320624,Marketing & PR,Communications Manager,"['strategy', 'customer service', 'c', 'teamwork', 'google analytics', 'salesforce', 'healthcare', 'social media', 'communication', 'media relations', 'leadership', 'public relations', 'project management', 'hipaa', 'analytical']",8,Bachelor's,3.56,Greater Philadelphia,Full-time,,,1,,[],"['public relations', 'hospitality', 'education']","['teamwork', 'communication', 'leadership', 'analytical']","['strategy', 'customer service', 'c', 'google analytics', 'salesforce', 'healthcare', 'social media', 'media relations', 'public relations', 'project management', 'hipaa']",0.0631,"['analytical', 'c', 'communication', 'customer service', 'google analytics', 'healthcare', 'hipaa', 'leadership', 'media relations', 'project management', 'salesforce', 'social media', 'strategy', 'teamwork']",14,8,0,0.5,0.356,0.0,0.0
62184086,Education & Training,"['education', 'instructional design', 'conflict resolution', 'lesson planning', 'teaching', 'communication', 'time management', 'leadership', 'problem solving', 'critical thinking']",0,Master's,10,EDUCATION & TRAINING,3757735512,Education & Training,Seasonal Chef Instructor,"['customer service', 'operations', 'teaching', 'communication', 'excel']",2,Master's,1.58,"King of Prussia, PA",Contract,Mid-Senior level,,1,,"['communication', 'time management', 'leadership', 'problem solving', 'critical thinking']","['education', 'instructional design', 'conflict resolution', 'lesson planning', 'teaching']",['communication'],"['customer service', 'operations', 'teaching', 'excel']",0.1503,"['customer service', 'excel', 'operations']",3,2,0,0.5,0.158,0.116,0.1492
25624652,Banking & Insurance,"['education', 'customer service', 'budgeting', 'accounts receivable', 'compliance', 'communication', 'accounts payable', 'strategic planning']",7,Master's,8,BANKING & INSURANCE,3748840434,Banking & Insurance,Sapphire Product&Portfolio Strategy Director,"['attention to detail', 'strategy', 'research', 'compliance', 'leadership', 'communication', 'problem solving']",0,Master's,1.0,"Wilmington, DE",Full-time,,,1,,['communication'],"['education', 'customer service', 'budgeting', 'accounts receivable', 'compliance', 'accounts payable', 'strategic planning']","['leadership', 'communication', 'problem solving']","['attention to detail', 'strategy', 'research', 'compliance']",0.1599,"['attention to detail', 'leadership', 'problem solving', 'research', 'strategy']",5,0,0,0.5,0.1,0.1559,0.2006
25023614,"Design, Media & Creative","['research', 'education', 'time management', 'communication', 'problem solving', 'autocad', 'presentation skills', 'critical thinking']",0,Bachelor's,8,"DESIGN, MEDIA & CREATIVE",3757472417,"Design, Media & Creative",Multimedia Specialist,"['education', 'customer service', 'seo', 'crm', 'hubspot', 'communication', 'social media']",0,Bachelor's,1.0,"Dubuque, IA",Full-time,,,1,,"['time management', 'communication', 'problem solving', 'critical thinking']","['research', 'education', 'autocad', 'presentation skills']",['communication'],"['education', 'customer service', 'seo', 'crm', 'hubspot', 'social media']",0.0916,"['crm', 'customer service', 'hubspot', 'seo', 'social media']",5,0,0,0.5,0.1,0.115,0.1479
19362586,Customer Service,"['strategy', 'cold calling', 'education', 'risk management', 'operations', 'auditing', 'excel']",0,Master's,7,CUSTOMER SERVICE,3697393414,Customer Service,Customer Service Representative,"['strategy', 'education', 'customer service', 'c', 'conflict resolution', 'communication', 'excel']",3,High School / Diploma,8.02,"Kansas City, MO",Full-time,,3137.33,0,1.0,[],"['strategy', 'cold calling', 'education', 'risk management', 'operations', 'auditing', 'excel']",['communication'],"['strategy', 'education', 'customer service', 'c', 'conflict resolution', 'excel']",0.4225,"['c', 'communication', 'conflict resolution', 'customer service']",4,3,0,0.3419421487603306,0.8019999999999999,0.3079,0.3961
26835781,Operations & Supply Chain,"['mathematics', 'bash', 'research', 'education', 'recruitment', 'classroom management', 'agriculture', 'compliance', 'leadership']",0,Master's,9,OPERATIONS & SUPPLY CHAIN,3694119519,Operations & Supply Chain,Warehouse Receiving Supervisor,"['manufacturing', 'excel']",6,Bachelor's,1.58,"Manchester, CT",Full-time,Mid-Senior level,,1,,['leadership'],"['mathematics', 'bash', 'research', 'education', 'recruitment', 'classroom management', 'agriculture', 'compliance']",[],"['manufacturing', 'excel']",0.0,"['excel', 'manufacturing']",2,6,0,0.5,0.158,0.0,0.0
18062906,Sales & Retail,"['education', 'customer service', 'operations', 'safety', 'excel']",0,Bachelor's,5,SALES & RETAIL,3694115144,Sales & Retail,Retail Sales Golf Club Tech,"['safety', 'customer service']",2,Bachelor's,1.0,"Charleston, SC",Full-time,Entry level,,1,,[],"['education', 'customer service', 'operations', 'safety', 'excel']",[],"['safety', 'customer service']",1.0,[],0,2,0,0.5,0.1,0.62,0.7976
11551946,Sales & Retail,"['strategy', 'education', 'manufacturing', 'operations', 'seo', 'auditing', 'leadership', 'strategic planning']",2,Master's,8,SALES & RETAIL,3756110313,Sales & Retail,Account Manager,"['communication', 'manufacturing', 'c']",5,Master's,8.39,"Atlanta, GA",Full-time,Mid-Senior level,,1,,['leadership'],"['strategy', 'education', 'manufacturing', 'operations', 'seo', 'auditing', 'strategic planning']",['communication'],"['manufacturing', 'c']",0.4856,"['c', 'communication']",2,3,0,0.5,0.8390000000000001,0.3653,0.47
15281412,Business Strategy & Consulting,"['education', 'c', 'html', 'leadership', 'javascript', 'excel', 'sql']",0,Bachelor's,7,BUSINESS STRATEGY & CONSULTING,3755594542,Business Strategy & Consulting,Technical Consultant,"['adaptability', 'customer service', 'teamwork', 'communication', 'problem solving']",8,Bachelor's,2.79,"Phoenix, AZ",Full-time,,,1,1.0,['leadership'],"['education', 'c', 'html', 'javascript', 'excel', 'sql']","['adaptability', 'teamwork', 'communication', 'problem solving']",['customer service'],0.0,"['adaptability', 'communication', 'customer service', 'problem solving', 'teamwork']",5,8,0,0.5,0.279,0.0,0.0
19714635,Sales & Retail,"['research', 'education', 'manufacturing', 'budgeting', 'operations', 'quality control', 'social media', 'leadership', 'public relations', 'r', 'event planning', 'strategic planning']",0,Bachelor's,12,SALES & RETAIL,3755580830,Sales & Retail,Sales Account Executive,"['communication', 'quality control', 'education', 'customer service']",5,Bachelor's,4.29,"Kennewick, WA",Full-time,Mid-Senior level,3000.0,0,,['leadership'],"['research', 'education', 'manufacturing', 'budgeting', 'operations', 'quality control', 'social media', 'public relations', 'r', 'event planning', 'strategic planning']",['communication'],"['quality control', 'education', 'customer service']",0.8079,"['communication', 'customer service']",2,5,0,0.031343843843843845,0.429,0.4308,0.5542
93988900,Healthcare & Medical,"['healthcare', 'leadership', 'critical thinking', 'cpr', 'education', 'bls', 'public speaking', 'project management', 'solidworks', 'research', 'supply chain', 'logistics', 'photoshop', 'compliance', 'powerpoint', 'problem solving', 'excel', 'operations', 'patient care', 'public relations', 'event planning']",0,High School / Diploma,21,HEALTHCARE & MEDICAL,3757493866,Healthcare & Medical,Health Services Administrator,"['cpr', 'education', 'conflict resolution', 'patient care', 'safety', 'healthcare', 'compliance', 'nursing']",1,Bachelor's,1.58,"Brentwood, TN",Full-time,Entry level,,1,,"['leadership', 'critical thinking', 'problem solving']","['healthcare', 'cpr', 'education', 'bls', 'public speaking', 'project management', 'solidworks', 'research', 'supply chain', 'logistics', 'photoshop', 'compliance', 'powerpoint', 'excel', 'operations', 'patient care', 'public relations', 'event planning']",[],"['cpr', 'education', 'conflict resolution', 'patient care', 'safety', 'healthcare', 'compliance', 'nursing']",0.4184,"['conflict resolution', 'nursing', 'safety']",3,1,2,0.5,0.158,0.1968,0.2532
18805506,Banking & Insurance,"['research', 'education', 'risk management', 'teamwork', 'accounting', 'bloomberg', 'project management', 'analytical']",12,Master's,8,BANKING & INSURANCE,3755582951,Banking & Insurance,Investment Banking Associate,"['research', 'financial modeling', 'investment banking', 'accounting', 'bloomberg', 'communication', 'project management', 'financial analysis', 'excel', 'analytical']",5,Master's,2.31,New York City Metropolitan Area,Full-time,Mid-Senior level,17708.33,0,,"['teamwork', 'analytical']","['research', 'education', 'risk management', 'accounting', 'bloomberg', 'project management']","['communication', 'analytical']","['research', 'financial modeling', 'investment banking', 'accounting', 'bloomberg', 'project management', 'financial analysis', 'excel']",0.5366,"['communication', 'excel', 'financial analysis', 'financial modeling', 'investment banking']",5,0,0,0.9645962732919254,0.231,0.4415,0.568
27000192,Marketing & PR,"['strategy', 'research', 'education', 'healthcare', 'leadership', 'public relations', 'media relations', 'social media', 'communication', 'excel']",0,Master's,10,MARKETING & PR,3749347294,Marketing & PR,Manager Of Influencer Marketing Team,"['data analysis', 'content marketing', 'seo', 'onboarding', 'social media', 'communication']",0,Bachelor's,1.58,United States,Contract,,,1,1.0,"['leadership', 'communication']","['strategy', 'research', 'education', 'healthcare', 'public relations', 'media relations', 'social media', 'excel']",['communication'],"['data analysis', 'content marketing', 'seo', 'onboarding', 'social media']",0.0832,"['content marketing', 'data analysis', 'onboarding', 'seo']",4,0,0,0.5,0.158,0.1157,0.1488
29483501,Engineering,"['education', 'teamwork', 'construction management', 'accounting', 'project management', 'negotiation', 'strategic planning']",27,Master's,7,ENGINEERING,3755171211,Engineering,Product Engineer,"['solidworks', 'manufacturing', 'operations', 'safety', 'leadership', 'troubleshooting']",1,Bachelor's,3.78,"Stockton, CA",Full-time,Associate,6677.08,0,,"['teamwork', 'negotiation']","['education', 'construction management', 'accounting', 'project management', 'strategic planning']",['leadership'],"['solidworks', 'manufacturing', 'operations', 'safety', 'troubleshooting']",0.0,"['leadership', 'manufacturing', 'operations', 'safety', 'solidworks', 'troubleshooting']",6,0,0,0.1316778789077958,0.378,0.051,0.0656
67501448,Sales & Retail,"['education', 'c', 'teamwork', 'operations', 'accounting', 'social media', 'public relations', 'communication', 'problem solving', 'negotiation']",0,High School / Diploma,10,SALES & RETAIL,3701196896,Sales & Retail,Sales Director,"['b2b sales', 'lead generation', 'crm', 'communication', 'negotiation']",8,Bachelor's,7.7,"Schaumburg, IL",Full-time,Director,,1,,"['teamwork', 'communication', 'problem solving', 'negotiation']","['education', 'c', 'operations', 'accounting', 'social media', 'public relations']","['communication', 'negotiation']","['b2b sales', 'lead generation', 'crm']",0.29,"['b2b sales', 'crm', 'lead generation']",3,8,2,0.5,0.77,0.041,0.0527
12144825,Transportation & Aviation,"['leadership', 'critical thinking', 'sqlite', 'unix', 'docker', 'education', 'html', 'google analytics', 'linux', 'bash', 'postgresql', 'c', 'communication', 'css', 'python', 'excel', 'php', 'natural language processing', 'mysql', 'perl', 'javascript', 'troubleshooting', 'sql']",0,Master's,23,TRANSPORTATION & AVIATION,3757764983,Transportation & Aviation,Cdl Delivery Driver,"['safety', 'customer service']",1,Bachelor's,3.15,"Carnegie, PA",Full-time,Entry level,,1,,"['leadership', 'critical thinking', 'communication']","['sqlite', 'unix', 'docker', 'education', 'html', 'google analytics', 'linux', 'bash', 'postgresql', 'c', 'css', 'python', 'excel', 'php', 'natural language processing', 'mysql', 'perl', 'javascript', 'troubleshooting', 'sql']",[],"['safety', 'customer service']",0.0,"['customer service', 'safety']",2,1,0,0.5,0.315,0.0615,0.0791
35121930,Sales & Retail,"['education', 'manufacturing', 'safety']",0,Bachelor's,3,SALES & RETAIL,3755597256,Sales & Retail,National Sales Manager,"['manufacturing', 'safety', 'accounting', 'crm', 'powerpoint', 'excel', 'presentation skills']",7,Master's,2.31,United States,Full-time,,,1,1.0,[],"['education', 'manufacturing', 'safety']",[],"['manufacturing', 'safety', 'accounting', 'crm', 'powerpoint', 'excel', 'presentation skills']",0.2723,"['accounting', 'crm', 'excel', 'powerpoint', 'presentation skills']",5,7,1,0.5,0.231,0.0465,0.0598
24412546,Sales & Retail,"['cold calling', 'education', 'operations', 'accounting', 'public relations', 'r', 'hospitality', 'restaurant management', 'excel']",5,Master's,9,SALES & RETAIL,3693583531,Sales & Retail,Account Manager,"['education', 'customer service', 'patient care', 'safety', 'healthcare', 'crm']",7,Bachelor's,8.39,"Livermore, CA",Full-time,Mid-Senior level,5713.58,0,,[],"['cold calling', 'education', 'operations', 'accounting', 'public relations', 'r', 'hospitality', 'restaurant management', 'excel']",[],"['education', 'customer service', 'patient care', 'safety', 'healthcare', 'crm']",0.105,"['crm', 'customer service', 'healthcare', 'patient care', 'safety']",5,2,0,0.21884384384384384,0.8390000000000001,0.1288,0.1657
20879311,Technology & IT,"['strategy', 'education', 'risk management', 'manufacturing', 'logistics', 'operations', 'procurement', 'sql', 'compliance', 'leadership', 'project management', 'troubleshooting', 'mentoring', 'negotiation', 'strategic planning']",15,Associate's,15,TECHNOLOGY & IT,3699084522,Technology & IT,Data Engineer,"['mathematics', 'research', 'customer service', 'recruitment', 'data warehouse', 'auditing', 'compliance', 'tableau', 'communication', 'business intelligence', 'troubleshooting', 'sql']",5,Master's,6.69,"Dallas, TX",Full-time,Mid-Senior level,11234.0,0,,"['leadership', 'negotiation']","['strategy', 'education', 'risk management', 'manufacturing', 'logistics', 'operations', 'procurement', 'sql', 'compliance', 'project management', 'troubleshooting', 'mentoring', 'strategic planning']",['communication'],"['mathematics', 'research', 'customer service', 'recruitment', 'data warehouse', 'auditing', 'compliance', 'tableau', 'business intelligence', 'troubleshooting', 'sql']",0.1519,"['auditing', 'business intelligence', 'communication', 'customer service', 'data warehouse', 'mathematics', 'recruitment', 'research', 'tableau']",9,0,2,0.8217261904761904,0.669,0.1402,0.1804
29494962,Finance & Accounting,"['payroll', 'customer service', 'c', 'education', 'operations', 'rehabilitation', 'safety', 'accounting', 'time management', 'social media', 'communication', 'powerpoint']",0,Master's,12,FINANCE & ACCOUNTING,3757462161,Finance & Accounting,Accounting Auditor,"['attention to detail', 'healthcare', 'accounting', 'communication', 'compliance']",1,Master's,1.0,"Alabama, United States",Full-time,Entry level,,1,1.0,"['time management', 'communication']","['payroll', 'customer service', 'c', 'education', 'operations', 'rehabilitation', 'safety', 'accounting', 'social media', 'powerpoint']",['communication'],"['attention to detail', 'healthcare', 'accounting', 'compliance']",0.1337,"['attention to detail', 'compliance', 'healthcare']",3,1,0,0.5,0.1,0.1202,0.1546
57601040,Business Strategy & Consulting,"['vendor management', 'strategy', 'education', 'risk management', 'supply chain', 'procurement', 'logistics', 'safety', 'compliance', 'leadership', 'project management', 'mentoring']",0,Bachelor's,12,BUSINESS STRATEGY & CONSULTING,3756778330,Business Strategy & Consulting,Consultant,"['strategy', 'research', 'operations', 'healthcare', 'tableau', 'powerpoint', 'project management', 'excel', 'analytical']",5,Bachelor's,5.38,"Irving, TX",Full-time,Mid-Senior level,6995.83,0,,['leadership'],"['vendor management', 'strategy', 'education', 'risk management', 'supply chain', 'procurement', 'logistics', 'safety', 'compliance', 'project management', 'mentoring']",['analytical'],"['strategy', 'research', 'operations', 'healthcare', 'tableau', 'powerpoint', 'project management', 'excel']",0.2045,"['analytical', 'excel', 'healthcare', 'operations', 'powerpoint', 'research', 'tableau']",7,5,0,0.42128146453089244,0.538,0.1186,0.1526
29595906,Transportation & Aviation,"['education', 'safety', 'hvac']",1,High School / Diploma,3,TRANSPORTATION & AVIATION,3699431059,Transportation & Aviation,Delivery Driver,"['safety', 'customer service']",18,Bachelor's,4.49,"Fort Lauderdale, FL",Full-time,,,1,,[],"['education', 'safety', 'hvac']",[],"['safety', 'customer service']",0.3472,['customer service'],1,17,2,0.5,0.449,0.0,0.0
29525715,Marketing & PR,"['education', 'instructional design', 'budgeting', 'teaching', 'leadership', 'communication', 'media relations', 'project management', 'problem solving', 'social media', 'curriculum development', 'strategic planning']",0,Master's,12,MARKETING & PR,3749348265,Marketing & PR,Marketing Manager,"['social media', 'strategy', 'email marketing', 'communication']",0,Bachelor's,5.57,"Dallas, TX",Full-time,,6041.67,0,,"['leadership', 'communication', 'problem solving']","['education', 'instructional design', 'budgeting', 'teaching', 'media relations', 'project management', 'social media', 'curriculum development', 'strategic planning']",['communication'],"['social media', 'strategy', 'email marketing']",0.2576,"['email marketing', 'strategy']",2,0,0,0.41314849821466076,0.557,0.2516,0.3237
15233524,Sales & Retail,"['strategy', 'research', 'education', 'manufacturing', 'sales strategy', 'rehabilitation', 'safety', 'healthcare', 'leadership', 'excel']",0,Master's,10,SALES & RETAIL,3697350963,Sales & Retail,Channel Sales Representative,"['leadership', 'safety', 'problem solving', 'communication']",1,Bachelor's,1.99,"Ohio, United States",Full-time,Entry level,6708.33,0,,['leadership'],"['strategy', 'research', 'education', 'manufacturing', 'sales strategy', 'rehabilitation', 'safety', 'healthcare', 'excel']","['leadership', 'problem solving', 'communication']",['safety'],0.5441,"['communication', 'problem solving']",2,1,0,0.5313438438438438,0.199,0.3795,0.4882
18932512,Engineering,"['data entry', 'customer service', 'education', 'operations', 'excel']",0,Master's,5,ENGINEERING,3697376746,Engineering,Quality Engineer,"['lean manufacturing', 'problem solving', 'manufacturing', 'troubleshooting']",1,High School / Diploma,5.31,"Rochester, NY",Full-time,Entry level,7291.67,0,,[],"['data entry', 'customer service', 'education', 'operations', 'excel']",['problem solving'],"['lean manufacturing', 'manufacturing', 'troubleshooting']",0.0,"['lean manufacturing', 'manufacturing', 'problem solving', 'troubleshooting']",4,1,0,0.18430945785516423,0.5309999999999999,0.0515,0.0663
20544228,Legal & Compliance,"['data entry', 'customer service', 'education', 'safety', 'leadership', 'communication', 'strategic planning']",0,Bachelor's,7,LEGAL & COMPLIANCE,3693054199,Legal & Compliance,Assistant Associate Counsel,"['strategy', 'analytical']",5,Bachelor's,1.0,"Brooklyn, NY",Other,Mid-Senior level,9756.12,0,,"['leadership', 'communication']","['data entry', 'customer service', 'education', 'safety', 'strategic planning']",['analytical'],['strategy'],0.0,"['analytical', 'strategy']",2,5,0,0.4132277081798084,0.1,0.0,0.0
30361788,Finance & Accounting,"['education', 'problem solving', 'accounts payable', 'accounting']",0,Bachelor's,4,FINANCE & ACCOUNTING,3697306632,Finance & Accounting,Accounts Payable Specialist,"['erp', 'accounts payable', 'excel']",0,Master's,5.04,"Houston, TX",Full-time,,,1,,['problem solving'],"['education', 'accounts payable', 'accounting']",[],"['erp', 'accounts payable', 'excel']",0.3638,"['erp', 'excel']",2,0,1,0.5,0.504,0.2687,0.3457
18187364,Technology & IT,"['unix', 'education', 'oracle', 'procurement', 'c', 'auditing', 'statistics', 'shell', 'troubleshooting', 'linux', 'mentoring', 'sql', 'account management']",0,Master's,13,TECHNOLOGY & IT,3756111281,Technology & IT,It Support Technician,"['communication', 'education', 'problem solving', 'troubleshooting']",1,Bachelor's,2.31,"Mechanicsville, VA",Full-time,Entry level,,1,,[],"['unix', 'education', 'oracle', 'procurement', 'c', 'auditing', 'statistics', 'shell', 'troubleshooting', 'linux', 'mentoring', 'sql', 'account management']","['communication', 'problem solving']","['education', 'troubleshooting']",0.5286,"['communication', 'problem solving']",2,1,0,0.5,0.231,0.3703,0.4764
